TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2017-03-05 11:37:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:37:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:37:52.872,0.7766158,0.18165259,1.2692957,0.8949854,0.5100424,0.15152608,0.4676111,0.543141,0.6524816,0.09495922,-0.050160006,0.6490668,0.5879662,0.40860233,0.24786384,0.28246585,0.3123837,0.025101142,0.11907981,0.24224775,863.8828,874.35895,856.63007,865.09155,927.9487,0.3436279296875,0.112548828125,0.9569091796875,3.72344970703125,4.44122314453125,6.003875732421875,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:37:53.906,0.66695946,0.07186624,1.0966146,0.8762342,0.4944255,-0.18748626,0.3512038,0.4310674,0.6019442,-0.26823413,0.015222268,0.36279714,0.60056305,0.8270577,0.55845135,0.23601075,0.2909801,0.97873557,0.88897043,0.28909808,855.0183,855.0183,853.00366,838.0952,928.3516,0.329833984375,0.09844970703125,0.9493408203125,0.179443359375,1.136474609375,3.416900634765625,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:37:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:37:54.957,1.198672,0.007754834,0.5225997,1.2897869,0.76786333,-0.14448866,0.24559298,0.94628704,0.93582773,0.092261694,0.4802821,1.0352023,0.9311481,0.88244826,0.54236454,0.7870696,0.5604103,0.7787558,0.73822653,0.72912246,851.39197,859.45056,853.00366,850.58606,892.0879,0.298828125,0.094482421875,0.9481201171875,1.233673095703125,4.85992431640625,11.37969970703125,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:37:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:37:55.971,1.2154913,0.660465,1.3793886,1.6200345,1.2825478,0.36463153,0.88893336,1.3920666,1.1143752,0.45490652,0.5776178,1.1048069,0.87740505,0.7101897,0.6066713,0.7601268,0.7321036,0.8256398,0.80201423,0.72375375,845.34796,840.5128,860.2564,853.8095,921.50183,0.24517822265625,0.10943603515625,0.972900390625,-5.00946044921875,-4.2169189453125,0.418701171875,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:37:56.977,1.1696833,0.8698723,0.73786366,1.3119966,0.42195907,0.6426113,0.57517546,0.63704586,0.8128037,0.168283,0.35413742,0.61574,0.99460214,1.0298177,0.5658257,0.76578784,0.5890649,0.6739117,0.6440207,0.5884453,874.7619,857.03296,846.9597,850.989,857.4359,0.32568359375,0.09490966796875,0.946533203125,0.919647216796875,1.15142822265625,4.0673828125,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:37:57.980,0.86912644,0.70888376,0.34196,0.970036,0.5424581,0.33669814,0.28124323,0.5162317,0.8916219,0.20553577,0.17329359,0.9183081,0.87239414,0.7695856,0.66737944,0.90419513,0.49137008,0.57873607,0.5759569,0.59535813,839.304,860.65936,835.6777,817.1429,926.337,0.32427978515625,0.1209716796875,0.942138671875,6.92352294921875,-0.478515625,11.132965087890625,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:37:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:37:58.986,0.45084065,1.3829699,1.0370361,0.701956,0.51974183,1.1492807,0.4475368,0.38575637,0.6753433,1.1782494,0.3545477,0.75831115,0.8143008,0.6606152,0.7917423,0.976962,0.4861092,0.7072476,0.7491839,0.49846134,880.40295,860.65936,842.1245,834.87177,867.50916,0.36517333984375,0.16180419921875,0.9283447265625,2.58697509765625,3.24493408203125,2.729034423828125,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:37:59.995,0.51192236,1.3114927,0.9959804,0.7473887,0.43431062,1.0624506,0.381728,-0.002746606,0.45800143,1.1782494,0.39377397,0.40528268,0.6552268,0.7498754,0.6643368,0.81347334,0.95276296,0.82873654,0.93216974,0.97712445,840.9158,858.6447,848.1685,844.94507,801.4286,0.3526611328125,0.1588134765625,0.9227294921875,1.128997802734375,0.785064697265625,4.762725830078125,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:38:01.020,0.29200807,0.14612544,0.47262147,0.3587224,0.3082918,-0.24816014,0.0036342714,0.06866089,0.6775637,-0.07480474,0.27792752,0.48731554,0.8019886,0.8800262,0.72463214,0.80782336,0.8420123,0.5627406,0.62009376,0.9128005,857.8388,868.315,869.12085,848.97437,843.3333,0.3516845703125,0.1536865234375,0.9244384765625,-0.142059326171875,3.51409912109375,4.194488525390625,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:38:02.034,0.28487173,0.28632393,0.7889177,0.33469626,0.2713689,-0.09466198,0.3892451,0.49140897,0.7295455,0.38241577,0.5385398,0.53298235,0.920351,0.54843724,0.81919485,0.9516711,0.82121706,0.5894025,0.60076463,0.90851474,859.45056,849.3773,855.0183,846.9597,883.6264,0.372802734375,0.16705322265625,0.92254638671875,0.07476806640625,1.443023681640625,1.435546875,1,1.0,1.0,1.0,1.0,96.73
2017-03-05 11:38:03.042,0.6672228,0.5566472,1.1225729,0.59598404,0.67309153,0.11844712,0.62307924,0.70958066,0.7354096,0.48605835,0.62840337,0.73359555,0.89967066,0.544634,0.78001165,0.97496384,1.0922062,0.82414997,0.7300636,1.1125811,851.39197,857.03296,848.97437,841.7216,872.74725,0.37896728515625,0.162841796875,0.92095947265625,-0.456085205078125,3.476715087890625,2.968292236328125,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:04.053,0.2073233,-0.57962054,-0.42782164,0.14836301,0.038762953,-0.25179988,-0.25069237,-0.20061795,0.6066255,0.11467208,-0.18676065,0.4699443,0.85466045,0.6684506,0.790291,0.9372698,1.0957872,0.80831456,0.8149526,1.0111856,830.84247,846.1539,862.27106,827.619,845.34796,0.3636474609375,0.16534423828125,0.9193115234375,2.175750732421875,3.177642822265625,5.405731201171875,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:05.067,0.37659088,-0.19284846,0.30880615,0.5612538,-0.079978876,-0.5402058,-0.27359396,-0.092315696,0.37767404,-0.07707953,-0.19708502,0.19635122,1.0405481,0.8134784,0.8287758,1.0201068,0.90934086,0.7412348,0.68544984,0.8815835,850.18317,858.24176,846.9597,845.7509,826.4103,0.389892578125,0.16961669921875,0.92059326171875,0.530853271484375,0.979461669921875,3.84307861328125,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:06.096,0.6512355,-0.123574905,0.29002035,0.6557094,0.31883952,-0.36808023,-0.18863676,0.10457921,0.49081114,-0.07916444,-0.042474248,0.42062593,0.95792955,0.88779867,0.83369845,0.81548166,0.6111906,0.5177213,0.6104526,0.5142967,823.5897,855.0183,857.4359,815.9341,821.5751,0.3951416015625,0.1607666015625,0.91229248046875,0.299072265625,2.58697509765625,3.39447021484375,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:07.128,0.27516404,0.024563596,0.44731104,0.49521178,0.30572933,-0.14002316,0.13989273,0.3912355,0.8691654,0.10336478,0.2376872,0.7032628,0.91050637,0.83504534,0.71331733,0.80922323,0.7205723,0.4154137,0.5298712,0.6490048,831.6484,848.1685,851.39197,830.4396,835.2747,0.4066162109375,0.15972900390625,0.91143798828125,-0.785064697265625,1.98883056640625,0.530853271484375,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:08.182,0.59626365,0.060738858,0.19973254,0.5514607,0.4504282,-0.19327992,0.20104195,0.45875844,1.088541,0.14200878,0.20046893,0.94349235,0.8679638,0.83011323,0.70317763,1.0251408,0.76566774,0.40147433,0.59126663,0.67589813,895.31134,843.73627,864.68866,895.7143,836.8865,0.40008544921875,0.16650390625,0.912353515625,2.115936279296875,3.2000732421875,5.75714111328125,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:09.188,1.0007067,0.60417604,0.81499225,0.63435304,0.70664847,0.13486451,0.41733772,0.4965105,1.0180461,0.2695773,0.2528152,0.90643126,0.9800415,0.89856136,0.664594,1.1120107,0.56657064,0.53502655,0.55192834,0.74816424,844.94507,848.5714,840.5128,840.10986,875.16486,0.404052734375,0.1629638671875,0.9034423828125,-0.10467529296875,2.235565185546875,3.1103515625,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:10.204,1.3633863,0.20086527,0.6194076,1.3739957,0.75247306,-0.07944453,0.35054544,0.79539216,0.8597782,0.22261442,0.21323611,0.6510714,0.9961174,0.87115276,0.7417151,0.7474305,0.56526464,0.5607267,0.49550924,0.53974247,861.06226,853.4066,849.7802,839.707,855.42126,0.40631103515625,0.16387939453125,0.90985107421875,-0.650482177734375,4.9945068359375,2.43743896484375,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:11.219,1.0481131,-0.2750553,-0.278895,1.0248499,0.648798,-0.25310928,-0.37740466,0.43084723,0.59144855,-0.028457833,-0.18289338,0.37030017,0.8484422,0.87492746,0.5425723,0.7085593,0.6928036,0.48108536,0.51889926,0.63693124,847.76556,857.4359,876.3736,851.39197,850.18317,0.3914794921875,0.1678466796875,0.927734375,1.60003662109375,4.8748779296875,5.689849853515625,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:12.232,0.8011148,0.077391684,0.2718179,0.3804686,0.32137105,-0.16003557,0.10353987,0.36784008,0.49902555,-0.036793154,0.011168079,0.5112377,1.0180321,0.7350742,0.5450764,0.91793656,0.6574502,0.49747214,0.5282157,0.4986674,834.87177,857.4359,856.2271,839.304,856.63007,0.357177734375,0.1536865234375,0.9173583984375,-1.936492919921875,6.7889404296875,1.375732421875,1,1.0,1.0,1.0,1.0,96.67
2017-03-05 11:38:13.239,0.73264045,0.1575446,0.46181548,0.52897996,0.80474395,0.0033763389,0.26333627,0.8991125,0.72590894,-0.021603392,0.124838986,0.89918184,0.9542393,0.81608015,0.6104455,0.9029371,0.6688643,0.54242826,0.4240709,0.43459642,838.9011,842.52747,839.707,833.2601,869.5238,0.30072021484375,0.13800048828125,0.937744140625,1.7645263671875,1.9439697265625,8.082427978515625,1,1.0,1.0,1.0,1.0,96.56
2017-03-05 11:38:14.262,0.7998091,-0.4785213,0.0059713186,0.7102858,0.83778363,0.042843584,-0.21285538,0.847618,0.9183636,0.38789898,0.027449189,0.7991571,0.7600958,0.8495173,0.738081,0.76332945,0.6632651,0.5329892,0.40916556,0.5731866,836.08057,859.85345,855.0183,848.5714,887.25275,0.32501220703125,0.148681640625,0.94366455078125,0.85235595703125,2.7215576171875,4.6954345703125,1,1.0,1.0,1.0,1.0,96.56
2017-03-05 11:38:15.302,0.7128811,-0.57290286,0.12723409,0.61471826,0.65882885,-0.12771782,-0.2600271,0.52557623,0.88509566,0.37240952,0.009840238,0.53174627,0.812846,0.7017225,0.6361842,0.81877995,0.6462033,0.47329164,0.37952697,0.6340412,843.3333,848.5714,851.39197,831.6484,850.58606,0.31146240234375,0.15338134765625,0.94708251953125,0.40374755859375,4.0673828125,1.562652587890625,1,1.0,1.0,1.0,1.0,96.56
2017-03-05 11:38:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:16.329,0.50982857,0.21928345,0.99364793,0.34682155,0.3623637,-0.059490327,0.6489917,0.18383782,0.6059436,0.039474905,0.8150535,0.4060977,0.8436279,0.6950873,0.6354436,0.7450711,0.6385917,0.47600147,0.41308832,0.5543827,839.707,855.0183,851.79486,852.6007,935.2015,0.2957763671875,0.16668701171875,0.97015380859375,-3.6785888671875,1.383209228515625,-1.921539306640625,1,1.0,1.0,1.0,1.0,96.56
2017-03-05 11:38:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:17.339,0.59243935,0.5309782,0.8346287,0.30590162,0.5164673,0.21758702,0.4022365,0.31581563,0.56991476,0.01739702,0.7755435,0.37504113,0.6894464,0.7732135,0.6033053,0.56623095,0.73511136,0.33098304,0.45816135,0.6217197,855.0183,856.2271,834.4689,836.4835,967.8388,0.30487060546875,0.17462158203125,0.9483642578125,1.547698974609375,3.6187744140625,3.51409912109375,1,1.0,1.0,1.0,1.0,96.56
2017-03-05 11:38:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:18.344,0.59243935,0.5309782,0.8721303,0.30590162,0.5164673,0.21758702,0.41625094,0.31581563,0.56991476,0.01739702,0.18421744,0.37504113,0.6894464,0.7732135,0.5430464,0.56623095,0.73511136,0.33098304,0.5453253,0.6217197,819.5604,828.022,863.0769,849.7802,911.4286,0.319091796875,0.1500244140625,0.94677734375,3.06549072265625,3.416900634765625,7.77587890625,1,2.0,1.0,1.0,2.0,96.56
2017-03-05 11:38:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:19.373,0.59243935,0.5309782,1.3021997,0.30590162,0.5164673,0.21758702,0.8821067,0.31581563,0.56991476,0.01739702,0.5143432,0.37504113,0.6894464,0.7732135,0.6359027,0.56623095,0.73511136,0.33098304,0.50639766,0.6217197,857.8388,838.9011,845.7509,863.0769,809.89014,0.32318115234375,0.08245849609375,0.94171142578125,-0.25421142578125,2.51220703125,7.140350341796875,1,2.0,1.0,1.0,2.0,96.56
2017-03-05 11:38:20.380,0.47041854,0.17349361,1.3114378,0.8362888,0.24106967,-0.1179694,0.8170381,0.33411533,0.37026665,0.16915463,0.5554245,0.2620352,1.1926473,0.7442572,0.6018342,0.70682484,0.5841921,0.4341282,0.4389383,0.5090893,841.31866,840.10986,867.50916,846.55676,842.9304,0.3302001953125,0.0880126953125,0.9437255859375,1.517791748046875,2.325286865234375,7.117919921875,1,1.0,1.0,1.0,1.0,96.56
2017-03-05 11:38:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:21.405,0.7122929,0.35494402,1.1902738,1.0431079,0.29663828,-0.001609089,0.5193909,0.5470149,0.57126135,-0.037505724,0.36366394,0.43555403,1.1272484,0.80463314,0.61717546,0.64928335,0.6438387,0.410507,0.49421653,0.7081124,862.27106,848.5714,852.1978,842.9304,848.97437,0.33428955078125,0.11346435546875,0.9425048828125,0.306549072265625,2.624359130859375,2.213134765625,1,1.0,1.0,1.0,1.0,96.56
2017-03-05 11:38:22.420,0.8892017,1.20038,1.4710966,1.2910339,0.34104416,0.7337039,0.7862186,0.5366103,0.553655,0.2792398,0.6307366,0.5959909,1.039899,0.8107238,0.6621043,0.8662739,0.70859736,0.7006497,0.5317021,0.7058617,852.1978,855.0183,842.9304,844.94507,832.4542,0.3651123046875,0.1341552734375,0.9267578125,1.218719482421875,5.375823974609375,5.764617919921875,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:23.435,0.69629717,0.90868884,1.406894,1.1101203,0.61142397,0.47957623,0.8238023,0.46665886,0.69449717,0.41154912,0.66406405,0.8618313,0.8748822,0.84348154,0.61419934,0.91240865,0.6596835,0.58716077,0.46833798,0.5949867,873.95605,856.2271,837.6923,858.6447,838.9011,0.3489990234375,0.13720703125,0.93255615234375,-1.338348388671875,3.3197021484375,-1.413116455078125,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:24.443,1.0188671,1.006818,1.0634313,0.34606436,0.600568,0.8614076,0.7280734,0.22338259,0.8100553,0.8910549,0.6823748,0.7898001,0.92341834,0.8299463,0.67149,1.0067335,0.58322227,0.5460299,0.42053604,0.32291746,846.55676,848.97437,849.7802,834.87177,875.56775,0.334716796875,0.151611328125,0.93701171875,1.443023681640625,3.33465576171875,2.953338623046875,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:25.455,1.1453658,0.9066322,0.66169095,0.6311268,0.8079961,0.79516804,0.6878776,0.57198197,0.82709086,0.78400075,0.64080477,0.8298067,0.906085,0.76018304,0.7781302,0.9755883,0.8029364,0.64702207,0.49855947,0.6767514,849.3773,862.27106,850.58606,831.6484,832.4542,0.34765625,0.153564453125,0.92779541015625,0.16448974609375,4.687957763671875,4.246826171875,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:26.479,0.5601377,0.9363748,1.243391,1.1428206,0.46836853,0.3201083,0.80746496,0.76422954,0.54210275,-0.07261357,0.5397587,0.65982306,0.8545702,0.8062921,0.83280045,1.0471083,0.59672606,0.46169287,0.61036587,0.6174062,841.7216,867.1062,840.9158,831.2454,872.3443,0.348876953125,0.1500244140625,0.93212890625,0.201873779296875,2.572021484375,2.803802490234375,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:27.512,0.4823337,0.66104925,1.3447206,0.83350253,0.46267512,0.20002122,0.8128903,0.6025553,0.8118014,0.10014395,0.54673666,0.7243607,0.82345974,0.70267224,0.71900827,0.90578216,0.5829603,0.31740463,0.35280818,0.5449602,835.2747,855.0183,849.3773,833.663,850.989,0.34771728515625,0.147705078125,0.93133544921875,1.31591796875,3.686065673828125,5.973968505859375,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:28.522,0.7348688,0.074872755,0.73749775,0.5562181,0.54201066,0.066898495,0.64090556,0.55040216,0.90027565,0.16506995,0.43660843,0.65624875,0.8197355,0.6087167,0.6676382,0.73725516,0.55024004,0.31996974,0.3882513,0.48134217,834.0659,860.2564,849.7802,830.4396,786.9231,0.3409423828125,0.145263671875,0.9326171875,1.5850830078125,3.6785888671875,6.542205810546875,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:29.548,0.8119562,-0.016715903,0.75184953,0.53259605,0.5158296,-0.048820257,0.5522174,0.33928654,0.84833485,0.11994543,0.22067183,0.6612132,0.8114261,0.58551425,0.6592925,0.81963784,0.4692516,0.48850015,0.54107565,0.5290322,841.31866,855.82416,848.97437,837.28937,857.03296,0.323486328125,0.14593505859375,0.9349365234375,1.158905029296875,4.254302978515625,5.151519775390625,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:30.574,0.48260415,-0.3822009,-0.067762025,0.14027964,0.1766207,-0.53485286,-0.43095505,0.018994527,0.64316535,-0.29417136,-0.14660093,0.54508287,0.72593725,0.7432136,0.54762286,0.6534269,0.49363154,0.48617643,0.54289913,0.5555215,857.4359,861.06226,837.6923,849.7802,873.5531,0.32440185546875,0.156982421875,0.93798828125,-0.157012939453125,3.27484130859375,4.149627685546875,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:31.588,0.113085896,-0.1464275,-0.23006672,0.18049982,0.042023886,-0.41779256,-0.53452414,-0.1284362,0.60893375,-0.05632716,-0.18210475,0.4964509,0.77274543,0.70940244,0.5534904,0.87164783,0.43296978,0.4576111,0.4122263,0.48845178,830.84247,857.4359,850.989,841.31866,838.49817,0.30938720703125,0.15667724609375,0.9393310546875,-1.62994384765625,3.177642822265625,0.83740234375,1,1.0,1.0,1.0,1.0,96.48
2017-03-05 11:38:32.621,0.6986482,0.9294773,1.398329,1.1816955,0.58933914,0.53043836,0.9237911,0.98324734,0.802476,0.61066556,0.8197304,1.0556829,0.8221349,0.7769055,0.5361652,0.7711762,0.42076078,0.5012781,0.37745,0.5138502,850.989,838.0952,845.34796,853.8095,855.0183,0.32623291015625,0.1556396484375,0.93505859375,0.58319091796875,2.878570556640625,3.2000732421875,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:33.644,0.6975479,0.6969206,1.2031881,0.97540873,0.44743472,0.35962093,0.74153876,0.7568117,0.80325156,0.61787087,0.81811243,1.0586327,0.8332228,0.87543184,0.5441499,0.74461246,0.4846708,0.4503101,0.42002687,0.5873504,840.9158,877.1795,826.4103,820.3663,947.28937,0.3165283203125,0.15435791015625,0.9453125,2.863616943359375,2.76641845703125,6.093597412109375,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:34.657,0.7111104,0.8084716,1.5428911,1.2117416,0.61914504,0.49311626,1.0094298,0.7679675,0.8625464,0.47045094,0.6722742,0.70619446,0.70904595,0.7178653,0.6621624,0.83879423,0.44342443,0.51071984,0.4026175,0.47993082,858.24176,859.45056,848.5714,853.4066,804.65204,0.31256103515625,0.157958984375,0.948974609375,-2.6019287109375,1.099090576171875,-13.914337158203125,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:35.668,0.4994976,0.7914749,1.0824311,1.0068557,0.7900177,0.37912205,0.5729265,0.91212153,0.846162,0.27340448,0.63358355,0.99431384,0.6118941,0.46331543,0.559465,0.68561155,0.42701814,0.38864422,0.26639217,0.50326294,846.55676,859.85345,853.4066,836.4835,840.9158,0.31964111328125,0.14227294921875,0.9454345703125,1.099090576171875,2.115936279296875,2.773895263671875,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:36.681,0.40598872,0.5045777,0.44331476,0.59384984,0.4113701,-0.03167687,-0.067014016,0.46999785,0.5902182,-0.006275233,0.33352998,0.63267744,0.704706,0.54431003,0.5847544,0.62686545,0.5161247,0.3866385,0.6627213,0.2963515,849.7802,869.5238,839.304,832.4542,873.95605,0.34039306640625,0.136474609375,0.93841552734375,0.426177978515625,3.192596435546875,3.0206298828125,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:37.689,0.7384285,0.025929423,-0.23911719,0.6041951,0.5164797,0.026068453,-0.055216935,0.18320975,0.6397443,0.16274285,-0.055743158,0.31652555,0.80966276,1.0074878,0.61998504,0.56785756,0.6737226,0.8608096,0.8319876,0.65542644,838.49817,869.92676,865.89746,842.52747,855.42126,0.3262939453125,0.14373779296875,0.9404296875,1.831817626953125,3.27484130859375,7.9852294921875,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:38.698,0.6691803,0.19984566,0.4287268,0.3713621,0.27203333,-0.08330606,0.078718424,0.06985211,0.71807754,0.19020501,0.21908143,0.32378176,0.85982823,0.8523792,0.8070313,0.7957995,0.5817002,0.48505437,0.5860961,0.5209778,864.2857,857.4359,858.6447,849.7802,858.24176,0.33538818359375,0.144775390625,0.93536376953125,0.201873779296875,2.534637451171875,3.686065673828125,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:39.735,0.30968925,-0.17788991,0.055570632,0.17154612,0.16985856,-0.5303488,-0.2131569,0.1265947,0.49863717,-0.13717748,0.10075465,0.36191252,0.8948718,0.69813454,0.7994953,0.9587632,0.57616305,0.5021955,0.5205254,0.5949852,844.1392,853.4066,858.6447,845.7509,885.2381,0.34063720703125,0.13946533203125,0.9376220703125,0.949554443359375,3.93280029296875,4.568328857421875,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:40.759,0.38208622,-0.6811451,-0.022170568,0.37146342,0.27699104,-0.6224165,-0.55192566,0.2902855,0.6821949,-0.01223243,-0.19012363,0.57905596,0.86797863,0.7578307,0.7451441,0.92060405,0.4728708,0.57608426,0.47105047,0.56428933,838.49817,854.21246,850.989,833.663,836.4835,0.322998046875,0.13836669921875,0.9376220703125,0.97198486328125,4.20196533203125,5.24871826171875,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:41.771,0.54167616,0.68151563,0.38423946,0.6152535,0.66895455,0.57082516,0.16233878,0.7365259,0.9028178,0.93087447,0.4866014,0.8263867,0.9792958,0.8075524,0.67271835,0.8918568,0.6020708,0.3368342,0.49234307,0.5281957,860.2564,842.9304,858.24176,841.7216,766.3736,0.323974609375,0.06097412109375,0.94342041015625,-6.7889404296875,1.921539306640625,3.446807861328125,1,1.0,1.0,1.0,1.0,96.39
2017-03-05 11:38:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:42.780,0.51060605,1.5990016,0.99709386,0.5725855,0.6142978,1.3692936,0.7685299,0.5914927,0.73049253,1.1889935,0.72672147,0.57552946,1.0120884,0.6542897,0.59717405,0.9582526,0.57043964,0.36884522,0.41115895,0.503069,835.2747,853.4066,835.6777,827.619,884.83514,0.22540283203125,0.18487548828125,0.9617919921875,4.687957763671875,-1.80938720703125,10.63201904296875,1,1.0,1.0,1.0,1.0,96.33
2017-03-05 11:38:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-03-05 11:38:43.799,0.51060605,1.0412601,0.7054694,0.5725855,0.6142978,0.41681635,0.13857315,0.5914927,0.73049253,0.17875028,0.1952384,0.57552946,1.0120884,0.59569955,0.51989436,0.9582526,0.57043964,0.5141305,0.39327118,0.503069,951.31866,873.95605,865.09155,961.79486,764.7619,0.25616455078125,0.17230224609375,0.94561767578125,0.336456298828125,6.83380126953125,-9.188995361328125,1,1.0,1.0,1.0,1.0,96.33
2017-03-05 11:38:44.812,0.51060605,1.6059003,0.7495198,0.5725855,0.6142978,0.9257695,0.17086998,0.5914927,0.73049253,0.46606448,0.34430695,0.57552946,1.0120884,0.6195821,0.589436,0.9582526,0.57043964,0.7339447,0.4497529,0.503069,849.3773,857.03296,838.0952,865.09155,866.7033,0.2476806640625,0.17901611328125,0.95379638671875,1.039276123046875,2.609405517578125,5.510406494140625,1,2.0,1.0,1.0,2.0,96.33
2017-03-05 11:38:45.820,0.85517335,0.7753158,0.81469554,0.55830544,0.6070124,0.15301934,0.294544,0.40777922,0.7038908,0.27869567,0.49666747,0.35404015,0.93146205,0.7870878,0.7920988,0.89786464,0.9080291,0.6964316,0.5061398,0.7738846,829.2308,861.4652,816.7399,798.20514,804.65204,0.26129150390625,0.16827392578125,0.95245361328125,0.31402587890625,3.5888671875,3.5589599609375,1,1.0,1.0,1.0,1.0,96.33
2017-03-05 11:38:46.833,1.2808783,0.9904232,1.4910164,1.2360528,1.082144,0.50616837,0.8878509,1.0841286,1.2206043,0.35809657,0.7479279,1.0830534,0.9666061,0.9290969,0.8095824,0.8662704,0.84090805,0.4436828,0.44897756,0.73288554,867.1062,874.35895,873.1502,857.8388,817.9487,0.26806640625,0.1593017578125,0.9615478515625,6.273040771484375,0.8074951171875,13.6376953125,1,1.0,1.0,1.0,1.0,96.33
2017-03-05 11:38:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
